id	title	description	link	color	price	height	width	weight	image link	brand	gtin	mpn	product type	google product category	quantity	condition	currency	adwords_redirect	c:drlp	adwords_queryparam	adwords_labels	availability	created_date	custom_label_0	custom_label_1	custom_label_2	custom_label_3	custom_label_4	google_funded_promotion_eligibility
3HP12SH-BL-1	Inpress 3 Hole Puncher - 12 Sheet Capacity - Blue - Pack of 1	Inpress 3 Hole Puncher - 12 Sheet Capacity in Blue is a manual hole puncher designed to cleanly slice through up to 12 sheets of paper. ProPunch technology makes punching 50% easier. Built-in handle locks down for storage when not in use and clean up is easy with an internal chip compartment that empties through a rear door. All metal construction ensures long lasting performance.	https://www.folders.com/hole-punchers/inpress-3-hole-puncher-12-sheet-capacity-blue?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=3HP12SH-BL	Blue	17.95	3.0 inches	11.0 inches	1.2 pounds	https://www.folders.com/images/products/detail/3HP12SH-BL.jpg?ts=10239123	Folders.com		3HP12SH-BL-1	Paper	Office Supplies > Filing & Organization > File Folders	1	new	USD	https://www.folders.com/hole-punchers/inpress-3-hole-puncher-12-sheet-capacity-blue	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fhole-punchers%2Finpress-3-hole-puncher-12-sheet-capacity-blue	adtype={adtype}	Hole Punchers,Accessories,11 x 3,Blue,BID,remarketing	in stock	2018-01-03 10:40:02						
3HP12SH-PK-1	Incourage 3 Hole Puncher - 12 Sheet Capacity - Pink - Pack of 1	Incourage 3 Hole Puncher - 12 Sheet Capacity in Pink is a manual hole puncher designed to cleanly slice through up to 12 sheets of paper. ProPunch technology makes punching 50% easier. Built-in handle locks down for storage when not in use and clean up is easy with an internal chip compartment that empties through a rear door. All metal construction ensures long lasting performance.	https://www.folders.com/hole-punchers/incourage-3-hole-puncher-12-sheet-capacity-pink?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=3HP12SH-PK	Pink	18.95	3.0 inches	11.0 inches	1.2 pounds	https://www.folders.com/images/products/detail/3HP12SH-PK.jpg?ts=10239123	Folders.com		3HP12SH-PK-1	Paper	Office Supplies > Filing & Organization > File Folders	1	new	USD	https://www.folders.com/hole-punchers/incourage-3-hole-puncher-12-sheet-capacity-pink	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fhole-punchers%2Fincourage-3-hole-puncher-12-sheet-capacity-pink	adtype={adtype}	Hole Punchers,Accessories,11 x 3,Pink,BID,remarketing	in stock	2018-01-03 10:40:03						
3HP12SH-PU-1	Inpress 3 Hole Puncher - 12 Sheet Capacity - Purple - Pack of 1	Inpress 3 Hole Puncher - 12 Sheet Capacity in Purple is a manual hole puncher designed to cleanly slice through up to 12 sheets of paper. ProPunch technology makes punching 50% easier. Built-in handle locks down for storage when not in use and clean up is easy with an internal chip compartment that empties through a rear door. All metal construction ensures long lasting performance.	https://www.folders.com/hole-punchers/inpress-3-hole-puncher-12-sheet-capacity-purple?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=3HP12SH-PU	Purple	17.95	3.0 inches	11.0 inches	1.2 pounds	https://www.folders.com/images/products/detail/3HP12SH-PU.jpg?ts=10239123	Folders.com		3HP12SH-PU-1	Paper	Office Supplies > Filing & Organization > File Folders	1	new	USD	https://www.folders.com/hole-punchers/inpress-3-hole-puncher-12-sheet-capacity-purple	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fhole-punchers%2Finpress-3-hole-puncher-12-sheet-capacity-purple	adtype={adtype}	Hole Punchers,Accessories,11 x 3,Purple,BID,remarketing	in stock	2018-01-03 10:40:03						
3HP12SH-S-1	Inpress 3 Hole Puncher - 12 Sheet Capacity - Silver - Pack of 1	Inpress 3 Hole Puncher - 12 Sheet Capacity in Silver is a manual hole puncher designed to cleanly slice through up to 12 sheets of paper. ProPunch technology makes punching 50% easier. Built-in handle locks down for storage when not in use and clean up is easy with an internal chip compartment that empties through a rear door. All metal construction ensures long lasting performance.	https://www.folders.com/hole-punchers/inpress-3-hole-puncher-12-sheet-capacity-silver?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=3HP12SH-S	Silver	17.95	3.0 inches	11.0 inches	1.2 pounds	https://www.folders.com/images/products/detail/3HP12SH-S.jpg?ts=10239123	Folders.com		3HP12SH-S-1	Paper	Office Supplies > Filing & Organization > File Folders	1	new	USD	https://www.folders.com/hole-punchers/inpress-3-hole-puncher-12-sheet-capacity-silver	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fhole-punchers%2Finpress-3-hole-puncher-12-sheet-capacity-silver	adtype={adtype}	Hole Punchers,Accessories,11 x 3,Silver,BID,remarketing	in stock	2018-01-03 10:40:02						
3HP20SH-S-1	Inpress 3 Hole Puncher - 20 Sheet Capacity - Silver - Pack of 1	Inpress 3 Hole Puncher - 20 Sheet Capacity in Silver is a manual hole puncher designed to cleanly slice through up to 20 sheets of paper. ProPunch technology makes punching 50% easier. Built-in handle locks down for storage when not in use and clean up is easy with an internal chip compartment that empties through a rear door. All metal construction ensures long lasting performance.	https://www.folders.com/hole-punchers/inpress-3-hole-puncher-20-sheet-capacity-silver?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=3HP20SH-S	Silver	28.95	4.0 inches	11.0 inches	1.2 pounds	https://www.folders.com/images/products/detail/3HP20SH-S.jpg?ts=10239123	Folders.com		3HP20SH-S-1	Paper	Office Supplies > Filing & Organization > File Folders	1	new	USD	https://www.folders.com/hole-punchers/inpress-3-hole-puncher-20-sheet-capacity-silver	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fhole-punchers%2Finpress-3-hole-puncher-20-sheet-capacity-silver	adtype={adtype}	Hole Punchers,Accessories,11 x 4,Silver,BID,remarketing	in stock	2018-01-03 10:40:03						
3HPELEC-GY-1	Adjustable Electric Hole Punch Stapler - Gray - Pack of 1	Adjustable Electric Hole Punch Stapler in Gray is an electric hole puncher designed to cleanly punch or staple up to 24 sheets of paper. Simple push button operation makes switching from 2 hole to 3 hole punch patterns easy. Paper alignment guide ensures perfect punching and accuracy.	https://www.folders.com/hole-punchers/adjustable-electric-hole-punch-stapler-gray?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=3HPELEC-GY	Gray	289.95	8.3 inches	20.1 inches	12.6 pounds	https://www.folders.com/images/products/detail/3HPELEC-GY.jpg?ts=10239123	Folders.com		3HPELEC-GY-1	Paper	Office Supplies > Filing & Organization > File Folders	1	new	USD	https://www.folders.com/hole-punchers/adjustable-electric-hole-punch-stapler-gray	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fhole-punchers%2Fadjustable-electric-hole-punch-stapler-gray	adtype={adtype}	Hole Punchers,Accessories,20.1 x 12.1 x 8.3,Gray,BID,remarketing	in stock	2018-01-03 10:40:03						
41319-250	13 x 19 Jumbo Envelopes - 18lb. Tyvek - White - Pack of 250	Ship with confidence!  This is the perfect solution to accommodate artwork, maps, clothing, product samples, videos, marketing literature, promotional items, bulky gifts and other large format documents.  Stronger and more durable than traditional paper envelopes, Tyvek provides extra protection to help keep important materials safe, dry and secure.  The lightweight material reduces postage costs and these envelopes are available with a Zip Stick closure sealing quickly and easily.	https://www.folders.com/tyvek/13-x-19-jumbo-envelopes-18lb-tyvek?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=41319	White	259.95	19.0 inches	13.0 inches	16.0 pounds	https://www.folders.com/images/products/detail/41319.jpg?ts=10239123	Folders.com	848614052141	41319-250	Envelope	Office Supplies > Filing & Organization > File Folders	250	new	USD	https://www.folders.com/tyvek/13-x-19-jumbo-envelopes-18lb-tyvek	https%3A%2F%2Fwww%2Efolders%2Ecom%2Ftyvek%2F13-x-19-jumbo-envelopes-18lb-tyvek	adtype={adtype}	Tyvek®,Shipping & Packaging,13 x 19,18lb. Tyvek,BID,remarketing	in stock	2012-06-12 11:59:44						
41520-250	15 x 20 Jumbo Envelopes - 18lb. Tyvek - White - Pack of 250	Ship with confidence!  This is the perfect solution to accommodate artwork, maps, clothing, product samples, videos, marketing literature, promotional items, bulky gifts and other large format documents.  Stronger and more durable than traditional paper envelopes, Tyvek provides extra protection to help keep important materials safe, dry and secure.  The lightweight material reduces postage costs and these envelopes are available with a Zip Stick closure sealing quickly and easily.	https://www.folders.com/tyvek/15-x-20-jumbo-envelopes-18lb-tyvek?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=41520	White	336.95	20.0 inches	15.0 inches	19.0 pounds	https://www.folders.com/images/products/detail/41520.jpg?ts=10239123	Folders.com	848614052165	41520-250	Envelope	Office Supplies > Filing & Organization > File Folders	250	new	USD	https://www.folders.com/tyvek/15-x-20-jumbo-envelopes-18lb-tyvek	https%3A%2F%2Fwww%2Efolders%2Ecom%2Ftyvek%2F15-x-20-jumbo-envelopes-18lb-tyvek	adtype={adtype}	Tyvek®,Shipping & Packaging,15 x 20,18lb. Tyvek,BID,remarketing	in stock	2012-06-12 11:59:48						
45622-500	4 x 7 1/4 AirJacket Mailers - White Bubble - Pack of 500	A bubble-wrap lining protects sensitive objects like CD's, DVD's, books, jewelry and pharmaceuticals. Durable polypropylene plastic exterior resists moisture. A bottom fold and strong side heat seals provide superior bursting strength. Strong, tamper-evident Peel & Seal in 10 sizes.	https://www.folders.com/bubble-lined/4-x-7-1-4-airjacket-mailers-white-bubble?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=45622	White	123.95	7.2 inches	4.0 inches	12.0 pounds	https://www.folders.com/images/products/detail/45622.jpg?ts=10239123	Folders.com	646223026078	45622-500	Mailer	Office Supplies > Filing & Organization > File Folders	500	new	USD	https://www.folders.com/bubble-lined/4-x-7-1-4-airjacket-mailers-white-bubble	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fbubble-lined%2F4-x-7-1-4-airjacket-mailers-white-bubble	adtype={adtype}	Bubble Lined,Shipping & Packaging,4 3/4 x 7 1/4,White Bubble,BID,remarketing	in stock	2007-07-01 00:00:00						
45641-100	10 1/2 x 15 1/4 AirJacket Mailers - White Bubble - Pack of 100	A bubble-wrap lining protects sensitive objects like CD's, DVD's, books, jewelry and pharmaceuticals. Durable polypropylene plastic exterior resists moisture. A bottom fold and strong side heat seals provide superior bursting strength. Strong, tamper-evident Peel & Seal in 10 sizes.	https://www.folders.com/bubble-lined/10-1-2-x-15-1-4-airjacket-mailers-white-bubble?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=45641	White	79.95	15.2 inches	10.5 inches	7.5 pounds	https://www.folders.com/images/products/detail/45641.jpg?ts=10239123	Folders.com	646223026092	45641-100	Mailer	Office Supplies > Filing & Organization > File Folders	100	new	USD	https://www.folders.com/bubble-lined/10-1-2-x-15-1-4-airjacket-mailers-white-bubble	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fbubble-lined%2F10-1-2-x-15-1-4-airjacket-mailers-white-bubble	adtype={adtype}	Bubble Lined,Shipping & Packaging,10 1/2 x 15 1/4,White Bubble,BID,remarketing	in stock	2007-07-01 00:00:00						
45643-50	12 1/2 x 18 1/4 AirJacket Mailers - White Bubble - Pack of 50	A bubble-wrap lining protects sensitive objects like CD's, DVD's, books, jewelry and pharmaceuticals. Durable polypropylene plastic exterior resists moisture. A bottom fold and strong side heat seals provide superior bursting strength. Strong, tamper-evident Peel & Seal in 10 sizes.	https://www.folders.com/bubble-lined/12-1-2-x-18-1-4-airjacket-mailers-white-bubble?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=45643	White	51.95	18.2 inches	12.5 inches	7.4 pounds	https://www.folders.com/images/products/detail/45643.jpg?ts=10239123	Folders.com	646223026108	45643-50	Mailer	Office Supplies > Filing & Organization > File Folders	50	new	USD	https://www.folders.com/bubble-lined/12-1-2-x-18-1-4-airjacket-mailers-white-bubble	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fbubble-lined%2F12-1-2-x-18-1-4-airjacket-mailers-white-bubble	adtype={adtype}	Bubble Lined,Shipping & Packaging,12 1/2 x 19,White Bubble,BID,remarketing	in stock	2007-07-01 00:00:00						
49F-BGLI-25	4 x 9 Mini Folders - Two Pockets - Burgundy Linen - Red - Pack of 25	Mini Folders in Burgundy Linen with a two pocket design measure 4" x 9" and are constructed the same way as larger folders, only smaller. Use Small Presentation Folders for holding 3 3/4" x 8 3/4" or smaller pamphlets, stepped inserts and more. The two interior pockets measure 3" in height and the right pocket features rounded die cut card slits to securely hold and display standard size business cards (3 1/2" x 2"). This folder is created from thick, durable 100lb. LUX cover stock in a classic, dark red color with a high-quality linen texture. The square corners of this small size presentation folder were expertly die-cut for a clean, professional look.	https://www.folders.com/blank-small-folders/4-x-9-mini-folders-two-pockets-burgundy-linen?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=49F-BGLI	Red	19.46	9.0 inches	4.0 inches	1.2 pounds	https://www.folders.com/images/products/detail/49F-BGLI.jpg?ts=10239123	Folders.com		49F-BGLI-25	Folder	Office Supplies > Filing & Organization > File Folders	25	new	USD	https://www.folders.com/blank-small-folders/4-x-9-mini-folders-two-pockets-burgundy-linen	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fblank-small-folders%2F4-x-9-mini-folders-two-pockets-burgundy-linen	adtype={adtype}	Blank Small Folders,Folders,4 x 9,Burgundy Linen,BID,remarketing	in stock	2018-07-23 11:59:37						
49F-BLI-25	4 x 9 Mini Folders - Two Pockets - Black Linen - Pack of 25	Mini Folders in Black Linen with a two pocket design measure 4" x 9  and are constructed the same way as larger folders, only smaller. Use Small Presentation Folders for holding 3 3/4" x 8 3/4" or smaller pamphlets, stepped inserts and more. The two interior pockets measure 3" in height and the right pocket features rounded die cut card slits to securely hold and display standard size business cards (3 1/2" x 2"). This folder is created from thick, durable 100lb. cover stock in a classic, deep black color with a high-quality linen texture. The square corners of this small size presentation folder were expertly die-cut for a clean, professional look.	https://www.folders.com/blank-small-folders/4-x-9-mini-folders-two-pockets-black-linen?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=49F-BLI	Black	25.95	9.0 inches	4.0 inches	1.2 pounds	https://www.folders.com/images/products/detail/49F-BLI.jpg?ts=10239123	Folders.com		49F-BLI-25	Folder	Office Supplies > Filing & Organization > File Folders	25	new	USD	https://www.folders.com/blank-small-folders/4-x-9-mini-folders-two-pockets-black-linen	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fblank-small-folders%2F4-x-9-mini-folders-two-pockets-black-linen	adtype={adtype}	Blank Small Folders,Folders,4 x 9,Black Linen,BID,remarketing	in stock	2016-01-12 15:49:54						
49F-GB-25	4 x 9 Mini Folders - Two Pockets - Grocery Bag - Pack of 25	Mini Folders in Grocery Bag with a two pocket design measure 4" x 9" and are constructed the same way as larger folders, only smaller. Use Small Presentation Folders for holding 3 3/4" x 8 3/4" or smaller pamphlets, stepped inserts and more. The two interior pockets measure 3" in height and the right pocket features rounded die cut card slits to securely hold and display standard size business cards (3 1/2" x 2"). This folder is created from thick, durable 18pt. LUX cover stock in a rustic, recycled grocery bag brown color.. The square corners of this small size presentation folder were expertly die-cut for a clean, professional look.	https://www.folders.com/blank-small-folders/4-x-9-mini-folders-two-pockets-grocery-bag?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=49F-GB	Grocery Bag	19.46	9.0 inches	4.0 inches	1.2 pounds	https://www.folders.com/images/products/detail/49F-GB.jpg?ts=10239123	Folders.com		49F-GB-25	Folder	Office Supplies > Filing & Organization > File Folders	25	new	USD	https://www.folders.com/blank-small-folders/4-x-9-mini-folders-two-pockets-grocery-bag	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fblank-small-folders%2F4-x-9-mini-folders-two-pockets-grocery-bag	adtype={adtype}	Blank Small Folders,Folders,4 x 9,Grocery Bag,BID,remarketing	in stock	2018-07-23 11:59:38						
49F-GNLI-25	4 x 9 Mini Folders - Two Pockets - Green Linen - Pack of 25	Mini Folders in Green Linen with a two pocket design measure 4" x 9" and are constructed the same way as larger folders, only smaller. Use Small Presentation Folders for holding 3 3/4" x 8 3/4" or smaller pamphlets, stepped inserts and more. The two interior pockets measure 3" in height and the right pocket features rounded die cut card slits to securely hold and display standard size business cards (3 1/2" x 2"). This folder is created from thick, durable 100lb. LUX cover stock in a classic, dark green color with a high-quality linen texture. The square corners of this small size presentation folder were expertly die-cut for a clean, professional look.	https://www.folders.com/blank-small-folders/4-x-9-mini-folders-two-pockets-green-linen?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=49F-GNLI	Green	18.71	9.0 inches	4.0 inches	1.2 pounds	https://www.folders.com/images/products/detail/49F-GNLI.jpg?ts=10239123	Folders.com		49F-GNLI-25	Folder	Office Supplies > Filing & Organization > File Folders	25	new	USD	https://www.folders.com/blank-small-folders/4-x-9-mini-folders-two-pockets-green-linen	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fblank-small-folders%2F4-x-9-mini-folders-two-pockets-green-linen	adtype={adtype}	Blank Small Folders,Folders,4 x 9,Green Linen,BID,remarketing	in stock	2018-07-23 11:59:38						
49F-NLI-25	4 x 9 Pocket Folders - Natural Linen - Pack of 25	4 x 9 Pocket Folders are a two pocket folder with straight die cut business card holder, perfect for holding marketing collateral, brochures, and holding receipts. It's easy to place these folders in the mail as this size fits nicely into standard envelopes sizes. These Natural Linen folders are made of hefty 100lb. cover stock and provide a luxurious, professional look and feel.	https://www.folders.com/blank-small-folders/4-x-9-pocket-folders-natural-linen?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=49F-NLI	Natural	49.95	9.0 inches	4.0 inches	1.2 pounds	https://www.folders.com/images/products/detail/49F-NLI.jpg?ts=10239123	Folders.com	646223059991	49F-NLI-25	Folder	Office Supplies > Filing & Organization > File Folders	25	new	USD	https://www.folders.com/blank-small-folders/4-x-9-pocket-folders-natural-linen	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fblank-small-folders%2F4-x-9-pocket-folders-natural-linen	adtype={adtype}	Blank Small Folders,Folders,4 x 9,Natural Linen,BID,remarketing	in stock	2016-01-12 15:49:54						
49F-WLI-25	4 x 9 Pocket Folders - White Linen - Pack of 25	4 x 9 Pocket Folders are a two pocket folder with straight die cut business card holder, perfect for holding marketing collateral, brochures, and holding receipts. It's easy to place these folders in the mail as this size fits nicely into standard envelopes sizes. These White Linen folders are made of hefty 100lb. cover stock and provide a luxurious, professional look and feel.	https://www.folders.com/blank-small-folders/4-x-9-pocket-folders-white-linen?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=49F-WLI	White	49.95	9.0 inches	4.0 inches	1.2 pounds	https://www.folders.com/images/products/detail/49F-WLI.jpg?ts=10239123	Folders.com	646223060010	49F-WLI-25	Folder	Office Supplies > Filing & Organization > File Folders	25	new	USD	https://www.folders.com/blank-small-folders/4-x-9-pocket-folders-white-linen	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fblank-small-folders%2F4-x-9-pocket-folders-white-linen	adtype={adtype}	Blank Small Folders,Folders,4 x 9,White Linen,BID,remarketing	in stock	2016-01-12 15:49:55						
